id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34087005,Comfort Haven,245960335,Kern,Queens,Jamaica,40.68055,-73.78263,Private room,95,1,0,,,1,180
34087090,Sonder | Stock Exchange | Gorgeous 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70588,-74.01214,Entire home/apt,230,2,6,2019-06-18,2.5,327,285
34087749,Sonder | 116 John | Laid-Back Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70803,-74.00639,Entire home/apt,100,29,0,,,327,325
34087750,Sonder | 116 John | Ideal 1BR + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70722,-74.00499,Entire home/apt,164,29,0,,,327,328
34088667,"One master bedroom near Q10,Q24 BUS STOP, A train",179951095,Balwinder,Queens,Richmond Hill,40.69035,-73.82238,Private room,78,1,14,2019-07-05,5.83,1,356
34088861,Quiet Studio Apartment Near Prospect Park + Subway,44914887,Theo,Brooklyn,Flatbush,40.64692,-73.96696,Entire home/apt,105,3,5,2019-07-05,5.0,1,51
34088961,14th Street Oasis,214148143,Amber,Manhattan,Stuyvesant Town,40.7311,-73.9775,Private room,165,3,9,2019-06-05,3.7,1,90
34089777,Bright and Artful 2-Bedroom in Fort Greene,451777,Masha,Brooklyn,Fort Greene,40.68557,-73.97199,Entire home/apt,250,6,0,,,1,12
34089853,Quaint And Cozy Stop Over,242296495,Angela,Brooklyn,East Flatbush,40.64979,-73.93299,Private room,28,1,13,2019-07-07,5.49,3,49
34090389,Iconic New York penthouse with wraparound terrace,22123114,Michael,Manhattan,Midtown,40.75797,-73.96356,Entire home/apt,225,14,1,2019-06-11,1.0,1,240
34090662,BedStuy Private Room (M1),6206040,Linda,Brooklyn,Bedford-Stuyvesant,40.69023,-73.93063,Private room,54,1,5,2019-07-02,2.46,8,27
34091327,Beautiful 1 bedroom near to Time’s Square,34689714,Maria,Manhattan,Hell's Kitchen,40.76512,-73.98674,Entire home/apt,240,1,0,,,5,365
34092210,"BEACH 2 BDR, 2 BTH NEW YORK, BRIGHTON BEACH",181356989,Kseniya,Brooklyn,Brighton Beach,40.57647,-73.96696,Entire home/apt,275,2,1,2019-06-30,1.0,2,56
34093093,Private entrance with views. 25 mins to Manhattan,20087667,Mike,Queens,Astoria,40.76962,-73.93146,Private room,55,1,15,2019-06-29,6.0,1,17
34093881,A Cute and cozy two bedrooms apartment.,253448038,Ramon,Manhattan,Hell's Kitchen,40.75618,-73.99321,Entire home/apt,250,3,8,2019-07-01,4.07,2,61
34094976,Sweet Home near Columbia,245014802,佳,Manhattan,Morningside Heights,40.80495,-73.96439,Private room,50,60,0,,,1,72
34096002,LIC luxury building with indoor pool and lounge,179875332,Tracy,Queens,Long Island City,40.74745,-73.93656,Private room,135,3,1,2019-05-22,0.63,1,0
34096795,Boutique room for families w/ rooftop & breakfast,257005399,Cassa Times Square Hotel,Manhattan,Hell's Kitchen,40.75566,-73.99486,Private room,370,1,3,2019-06-21,1.55,5,290
34096836,An urban retreat from the city’s hustle and bustle,257005399,Cassa Times Square Hotel,Manhattan,Hell's Kitchen,40.75603,-73.99511,Private room,430,1,4,2019-05-20,1.97,5,287
34096837,Refined luxury suite with relaxed residential vibe,257005399,Cassa Times Square Hotel,Manhattan,Hell's Kitchen,40.75663,-73.99563,Private room,159,1,1,2019-06-21,1.0,5,292
34096839,Near Hudson Yards & Times Square w/ breakfast,257005399,Cassa Times Square Hotel,Manhattan,Hell's Kitchen,40.7572,-73.99482,Private room,390,1,21,2019-06-22,10.86,5,299
34096841,Sleek Times Square suite with rooftop & breakfast,257005399,Cassa Times Square Hotel,Manhattan,Hell's Kitchen,40.75702,-73.99382,Private room,410,1,1,2019-05-10,0.5,5,294
34099071,Entire 3 Bedroom in Central Chelsea Location,77080918,Patrick,Manhattan,Chelsea,40.74942,-73.99468,Entire home/apt,265,3,5,2019-06-16,2.42,1,164
34101162,Spacious with amazing views 1 bedroom apartment,22553662,Christos,Brooklyn,Clinton Hill,40.69338,-73.96751,Entire home/apt,150,7,3,2019-06-14,2.14,1,0
34103144,Manhattan room near Apollo. 5 mins walk to subway!,137358866,Kazuya,Manhattan,Harlem,40.81622,-73.94276,Private room,38,30,0,,,103,247
34107684,Cozy Bed-Stuy 1BR- easy access to Manhattan,12162311,Corey,Brooklyn,Bedford-Stuyvesant,40.69302,-73.93285,Entire home/apt,101,1,1,2019-05-17,0.57,1,167
34108545,Sunny top floor 1BR  in Victorian Brooklyn,218940337,Julie,Brooklyn,Flatbush,40.63981,-73.96534,Entire home/apt,120,90,0,,,1,49
34109471,New HUGE gorgeous 1 BR next to Prospect Park!,12222242,Sidrah,Brooklyn,Prospect-Lefferts Gardens,40.66072,-73.95772,Entire home/apt,150,2,2,2019-06-16,0.92,1,0
34109512,Beautiful Apartment in Luxury building,156853666,Helen!,Manhattan,Hell's Kitchen,40.7689,-73.98993,Entire home/apt,225,3,8,2019-06-14,4.29,1,49
34109917,Livingroom for you staying,257555082,Mr.&Mrs.,Queens,Jackson Heights,40.75308,-73.89419,Shared room,55,2,0,,,1,270
34110599,The Green Place I,101790764,Zabi,Queens,Long Island City,40.74764,-73.9482,Entire home/apt,199,2,7,2019-06-22,3.28,2,170
34111158,Delightful Lower East Side Two Bedroom Apartment,183573239,Janelle,Manhattan,Chinatown,40.71655,-73.99224,Entire home/apt,200,1,5,2019-07-01,2.31,1,11
34111540,Big Bedroom near Columbia University and 1 line,90332306,Haylee,Manhattan,Upper West Side,40.80383,-73.96724,Private room,59,3,4,2019-06-09,2.61,1,5
34111820,Quiet Uptown Stay in Historic Building,29740456,Giovanny,Manhattan,Washington Heights,40.83298,-73.93874,Private room,75,2,4,2019-06-04,1.9,1,0
34112635,CRASH PAD near LGA JFK,21216008,Jose,Queens,Jackson Heights,40.75078,-73.87949,Shared room,28,1,4,2019-06-08,2.11,4,354
34113802,"Brand New, Beautiful LES Apartment",238779678,Dustin,Manhattan,East Village,40.7272,-73.98993,Private room,73,30,0,,,9,364
34115136,Sonder | Stock Exchange | Gorgeous 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70756,-74.01229,Entire home/apt,210,2,3,2019-06-22,3.0,327,302
34116007,Sky luxury building 1b1b summer rental,217642173,Xiangjun,Manhattan,Hell's Kitchen,40.76229,-73.99994,Private room,199,30,0,,,2,140
34116575,"Sunny, Quiet, Green Studio near Central Park & MET",42144338,Jessie,Manhattan,Upper East Side,40.7786,-73.95028,Entire home/apt,120,6,2,2019-06-15,1.36,1,9
34116613,Sonder | 116 John | Restful Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70845,-74.00472,Entire home/apt,164,29,0,,,327,327
34116742,Old style Bk,257602124,Carlo,Brooklyn,Sunset Park,40.64383,-74.02051,Private room,45,4,0,,,1,179
34117228,Whimsical music room in an Artsy W’burg 3br,6645096,Wendy,Brooklyn,Williamsburg,40.71996,-73.9414,Private room,78,2,2,2019-07-03,2.0,1,5
34117732,Tons of Bars & Cafes nearby! Quick Walk to Metro,161324994,Ashley At Bedly,Manhattan,Upper East Side,40.76654,-73.95825,Private room,38,30,0,,,6,39
34118020,Amazing Area - Quick walk to Metro - Spacious!,161324994,Ashley At Bedly,Manhattan,East Harlem,40.791,-73.94807,Private room,38,30,1,2019-05-31,0.77,6,44
34118644,Sonder | Stock Exchange | Sleek 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.7056,-74.0119,Entire home/apt,256,2,4,2019-06-14,2.67,327,293
34118872,Sonder | Stock Exchange | Superior 3BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70659,-74.01105,Entire home/apt,468,2,0,,,327,255
34118882,Sonder | Stock Exchange | Superior 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70632,-74.01073,Entire home/apt,229,2,3,2019-06-08,2.09,327,348
34119451,Amazing 3BR private triplex in historic townhouse!,5173736,Yuliya,Manhattan,Gramercy,40.73499,-73.98875,Entire home/apt,1000,3,7,2019-06-10,3.09,1,286
34119485,Bright and Spacious Apartment in Bay Ridge,29094579,Ruby,Brooklyn,Fort Hamilton,40.61642,-74.02397,Entire home/apt,89,3,4,2019-06-23,1.56,1,21
34120117,The Grand Blue Hideaway Near The Park,253227041,Karen,Brooklyn,Crown Heights,40.6725,-73.93079,Entire home/apt,150,3,11,2019-07-01,5.16,1,142
34120534,"Sunlit Apartment in the ""Friends Building""",128905420,Vaughn,Manhattan,West Village,40.73195,-74.00626,Entire home/apt,500,2,3,2019-06-14,2.31,1,82
34120696,Fully renovated 1 bedroom apartment,36205885,Eddy,Queens,Ridgewood,40.70737,-73.91138,Entire home/apt,74,1,16,2019-06-30,7.16,3,351
34120717,Sonder | Stock Exchange | Divine 1BR + Lounge,219517861,Sonder (NYC),Manhattan,Financial District,40.70736,-74.0125,Entire home/apt,217,2,4,2019-06-21,1.79,327,272
34120798,Sonder | Stock Exchange | Divine Studio + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70755,-74.01116,Entire home/apt,203,2,7,2019-06-21,3.13,327,328
34120977,"Chic, Spacious, Bright BK 2-Bedroom w/ Backyard",257576232,Russell,Brooklyn,Williamsburg,40.70992,-73.94969,Entire home/apt,305,2,14,2019-06-30,6.46,1,296
34121613,"Private room in spacious, cozy Brooklyn home.",3842238,Beverly,Brooklyn,Bushwick,40.69013,-73.91177,Private room,65,1,1,2019-07-01,1.0,1,88
34121885,NYC Summer Housing,110319331,Xinting,Manhattan,Upper East Side,40.77132,-73.94829,Entire home/apt,127,5,4,2019-06-29,1.74,1,192
34121944,"Spacious, studio w/ great lighting in heart of BK",17361902,Shauna,Brooklyn,Crown Heights,40.67114,-73.94921,Entire home/apt,99,3,1,2019-05-17,0.57,1,1
34122318,"Amazing Area - Free Laundry, Cleaning & WiFi!",161324994,Ashley At Bedly,Manhattan,Upper East Side,40.77348,-73.94601,Private room,37,30,1,2019-07-01,1.0,6,76
34122992,Cozy big room Perfect for 2 adults and an infant,123506305,Kisha,Queens,Springfield Gardens,40.66714,-73.77664,Private room,50,1,5,2019-06-01,2.34,3,364
34123251,Charming Park Slope 2BR (15 Minutes to Manhattan!),257629980,William,Brooklyn,Gowanus,40.66907,-73.99221,Entire home/apt,195,2,6,2019-07-04,3.46,1,330
34123769,private room in new luxury building,257656654,Viola,Brooklyn,Prospect-Lefferts Gardens,40.65629,-73.95177,Private room,36,120,0,,,1,365
34124049,Private bedroom located in Downtown Manhattan,257599351,Sandra And Katharina,Manhattan,Chinatown,40.71703,-73.99538,Private room,120,2,8,2019-07-01,3.69,1,34
34124075,Stay with a native New Yorker!,257585150,Lynne,Manhattan,Upper East Side,40.77167,-73.95529,Private room,120,1,2,2019-06-30,2.0,1,311
34124100,2 Bedroom/2 Bath Hell’s Kitchen Gem with views.,5556564,Stephen,Manhattan,Hell's Kitchen,40.76676,-73.99146,Entire home/apt,499,3,3,2019-06-23,2.09,1,1
34124248,Emergency sleeping for backpacking or Couchsurfer,38483415,Florentino,Manhattan,East Harlem,40.80084,-73.94514,Shared room,35,1,9,2019-06-25,3.86,4,358
34124328,"Lovely stay near LGA. Lux condo RM, private bath!",137358866,Kazuya,Queens,Woodside,40.74152,-73.90314,Private room,67,30,1,2019-05-17,0.57,103,1
34124683,Freedom Tower View - pvt Br. Queen size bed,10962595,Rati,Brooklyn,Fort Hamilton,40.61859,-74.03644,Private room,60,28,0,,,1,263
34124720,"Private Bedroom, LGBTQ Friendly",6665872,Jeremy,Manhattan,Hell's Kitchen,40.7631,-73.98963,Private room,75,2,15,2019-07-03,6.34,1,33
34124949,"Apartment for rent in EV, ten min from WSP",257668187,Noah,Manhattan,East Village,40.72754,-73.99025,Private room,63,30,1,2019-05-15,0.55,1,18
34125094,★INCREDIBLE LOCATION★HELLO TIMES SQ & CENTRAL PARK,257188989,Kledi,Manhattan,Midtown,40.76413,-73.97691,Entire home/apt,189,2,10,2019-06-30,5.56,1,36
34125485,Cozy lil room in the coolest Brooklyn neighborhood,97322120,María Gabriela,Brooklyn,Bushwick,40.69026,-73.90689,Private room,80,4,0,,,1,158
34125558,"Lux RM near 61St Station, laundry elevator & more!",137358866,Kazuya,Queens,Woodside,40.74123,-73.90152,Private room,59,30,0,,,103,247
34126611,"amazing, homey, plant-filled and spacious retreat",160118608,Jenny,Brooklyn,Williamsburg,40.7071,-73.94634,Private room,65,5,1,2019-04-24,0.39,1,35
34126627,Woodside condo room close to Midtown / LGA.,137358866,Kazuya,Queens,Woodside,40.74165,-73.90155,Private room,59,30,1,2019-06-15,1.0,103,260
34126672,ZEN LIVING RM CLOSE 2 COLUMBIA UNI & CENTRAL PRK!,161061302,Carol,Manhattan,Upper West Side,40.80244,-73.96592,Shared room,50,1,1,2019-05-08,0.48,2,363
34126874,suit No.1,257683179,H Ai,Queens,Flushing,40.75139,-73.81328,Private room,55,1,3,2019-06-29,2.81,6,75
34127215,Beautiful Williamsburg Townhouse 4 bed / 2.5 bath,257685807,Alejandra,Brooklyn,Williamsburg,40.70927,-73.96149,Entire home/apt,650,2,0,,,1,157
34136999,"Homey Tribeca Studio w/ Pool, Roofdeck, Gym & View by Blueground",107434423,Blueground,Manhattan,Tribeca,40.71691,-74.00511,Entire home/apt,267,30,0,,,232,283
34137207,"Stunning Chelsea 1BR w/ Doorman, Roofdeck, BBQs & Lounge by Blueground",107434423,Blueground,Manhattan,Chelsea,40.74269,-73.99911,Entire home/apt,316,30,0,,,232,323
34138042,"Hip FiDi Studio w/ Resident's Bar, Golf Simulator, Pro Gym by Blueground",107434423,Blueground,Manhattan,Financial District,40.7066,-74.00872,Entire home/apt,229,30,0,,,232,333
34138100,"Lux FiDi 1BR w/ Resident's Bar, Golf Simulator, Pro Gym,  by Blueground",107434423,Blueground,Manhattan,Financial District,40.70586,-74.00904,Entire home/apt,262,30,0,,,232,325
34139763,Quiet & Modern Serene Bedroom near J subway train,5680111,Timothy,Brooklyn,Bushwick,40.68603,-73.91399,Private room,63,12,2,2019-05-17,1.0,7,130
34142194,QUIET SPACIOUS BEDROOM IN THE HEART OF MANHATTAN,48711094,Alex,Manhattan,Midtown,40.74607,-73.98372,Private room,95,2,10,2019-06-23,4.55,1,0
34142214,"Cozy home, away from home. 15 mins from downtown.",196476281,Damien,Bronx,Concourse,40.83197,-73.9212,Private room,45,1,4,2019-06-01,1.71,2,318
34142272,Chic Private Room  |  Only 1 Stop from Manhattan!,257773717,Lydia,Brooklyn,Williamsburg,40.71041,-73.96327,Private room,58,30,0,,,5,341
34143050,"Newly Renovated, Unbeatable Location Private Room",257773717,Lydia,Brooklyn,Williamsburg,40.71037,-73.96317,Private room,58,30,0,,,5,338
34143234,"Large Beautiful Room in Prime BK, 10 Min to City!!",257773717,Lydia,Brooklyn,Williamsburg,40.70944,-73.96472,Private room,58,30,0,,,5,342
34143280,Clean & Cozy Guestroom in Harlem-Heights,42767903,Shara,Manhattan,Washington Heights,40.83248,-73.94177,Private room,50,3,1,2019-06-21,1.0,1,14
34143463,"Feel-Good Decor, Lux Private Room & Great Location",257773717,Lydia,Brooklyn,Williamsburg,40.70887,-73.96249,Private room,58,30,0,,,5,333
34143632,"Big, Bright, Beautiful Roommate Share in Prime BK",257773717,Lydia,Brooklyn,Williamsburg,40.70954,-73.96284,Private room,58,30,0,,,5,308
34144954,Spacious Modern Flat in the Heart of Williamsburg,93090420,Patrick,Brooklyn,Williamsburg,40.71327,-73.96155,Private room,100,1,0,,,1,66
34145824,Peaceful and Cozy Room in Bushwick,157207818,Vanessa,Brooklyn,Bushwick,40.70044,-73.9243,Private room,63,1,7,2019-06-30,3.28,1,22
34146260,Crash Pad in Jackson Heights,153371127,Nancy,Queens,Jackson Heights,40.75023,-73.87772,Shared room,27,1,4,2019-06-10,2.73,2,355
34146835,Massive Private Bedroom in Brooklyn Heights,2119428,Ori,Brooklyn,Brooklyn Heights,40.69699,-73.9936,Private room,125,3,9,2019-07-05,4.58,1,252
34147375,Sonder | Stock Exchange | Sunny 3BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70776,-74.01239,Entire home/apt,470,2,3,2019-06-23,1.55,327,237
34147683,Studio Apt in the Heart of Flatiron,18149022,Samantha,Manhattan,Flatiron District,40.73996,-73.98972,Entire home/apt,225,4,0,,,1,365
34147709,Sonder | Stock Exchange | Brilliant 1BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70744,-74.01048,Entire home/apt,229,2,2,2019-06-23,0.82,327,331
34147733,Sonder | Stock Exchange | Stunning 3BR + Laundry,219517861,Sonder (NYC),Manhattan,Financial District,40.70711,-74.01044,Entire home/apt,470,2,4,2019-06-14,2.5,327,242
34147828,Sonder | Stock Exchange | Brilliant 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Financial District,40.70713,-74.01248,Entire home/apt,228,2,1,2019-05-05,0.46,327,353
34148267,"Stunning Private Apt, Perfect Location Premium Bed",14552154,Leslie,Manhattan,Midtown,40.74411,-73.98209,Entire home/apt,239,3,5,2019-06-28,2.5,4,319
34148700,Spacious Room in 3 Bedroom BK Apt!,190688437,Nirma,Brooklyn,Bushwick,40.69072,-73.91891,Private room,40,30,0,,,1,189
34148819,Private Room In Little Italy,236839319,Brooke,Manhattan,Little Italy,40.71803,-73.99835,Private room,59,30,0,,,3,35
34150118,Cool newly renovated 1BR Apt overlooking Park,40875021,Scott,Manhattan,East Harlem,40.79325,-73.93386,Entire home/apt,150,1,2,2019-05-27,1.22,3,178
34150120,2 bed.Full apartment. L Train.15 min away from NYC,257832461,Stephanie,Brooklyn,Bushwick,40.70247,-73.92671,Entire home/apt,99,1,32,2019-07-05,13.33,1,77
34150332,Adorable room 2,34689714,Maria,Manhattan,Hell's Kitchen,40.7667,-73.98829,Private room,99,1,0,,,5,365
34150501,Amazing 3BR Apartment - Incredible Location,174313318,Plamen,Manhattan,Chelsea,40.74781,-73.99436,Entire home/apt,380,3,1,2019-05-28,0.71,1,296
34150631,conveniently located to highway !,257836545,Floriane,Brooklyn,Canarsie,40.63117,-73.88688,Entire home/apt,125,1,0,,,1,360
34150840,Brooklyn Sunny Apartment,25086874,Mono,Brooklyn,Bedford-Stuyvesant,40.69215,-73.94051,Private room,50,1,1,2019-07-02,1.0,1,51
34150989,CHARMING APT. IN MANHATTAN! 2 FULL BATH & 7 BEDS,257838704,Dave,Manhattan,Washington Heights,40.84237,-73.93914,Entire home/apt,300,5,6,2019-06-16,2.5,1,252
34151215,Bright and Artsy 2 Bedroom Apartment,257810280,Leslie,Brooklyn,Bedford-Stuyvesant,40.67935,-73.93715,Entire home/apt,100,1,5,2019-07-08,5.0,1,0
34151410,Cozy apartment in a safe neighborhood,257842396,Jalal,Brooklyn,Greenpoint,40.72468,-73.94042,Entire home/apt,200,2,1,2019-06-10,1.0,1,0
34152348,Awesome 3 bedroom apartment in best location,29092144,Katrin,Manhattan,Chelsea,40.7465,-73.9981,Entire home/apt,320,15,2,2019-05-16,0.97,1,299
34152598,Hip budget friendly room 20 min from Manhattan!,34269923,Annabella,Brooklyn,Bushwick,40.69718,-73.91165,Private room,52,1,7,2019-07-01,4.77,1,0
34152864,Luxury 2 Bedrooms 2 bathrooms High-rise,252211149,Anna,Manhattan,Kips Bay,40.7443,-73.97519,Entire home/apt,304,1,9,2019-06-22,4.66,1,127
34153345,★ Discounted!!★ NEAR TIMES SQUARE,229603136,Pinki,Manhattan,Hell's Kitchen,40.76368,-73.98881,Entire home/apt,239,2,6,2019-06-16,3.46,1,335
34153647,"Beautiful private Master Bedroom in
Bushwick!",2008510,Ben,Brooklyn,Bushwick,40.70395,-73.92585,Private room,65,4,3,2019-05-25,1.43,1,75
34153683,Sun Filled Studio In the Heart of the East Village,61086446,Brian,Manhattan,East Village,40.72555,-73.98499,Entire home/apt,300,4,1,2019-05-19,0.59,1,0
34153891,Private Room in a Brand New Apt / Quiet Building,257866899,Carlos,Manhattan,Harlem,40.81864,-73.94108,Private room,60,4,6,2019-06-24,2.81,1,212
34154569,NEW APT - 15 MINS TO MANHATTAN!,6004860,Reza,Queens,Woodside,40.74807,-73.9028,Entire home/apt,79,30,0,,,1,333
34154797,Private Room Near Staten Island Ferry,204823078,Maria,Staten Island,South Beach,40.58802,-74.08855,Private room,50,2,4,2019-06-21,1.85,2,80
34155626,Luxury UWS 2 bed 1.5 bath Summer Sublet,14929050,Nuisha,Manhattan,Upper West Side,40.78893,-73.97591,Entire home/apt,350,20,0,,,1,33
34156010,Amazing Luxury Apt in the middle of Manhattan,257677041,Elsen,Manhattan,Kips Bay,40.7421,-73.97404,Entire home/apt,539,1,13,2019-07-06,7.36,1,233
34156161,Chelsea Luxury & Cozy 2 Bedroom Apartment,257671905,Evelyn,Manhattan,Chelsea,40.74301,-73.9937,Entire home/apt,249,1,8,2019-06-22,4.8,1,131
34156292,Charming and Elegant Apartment by Central Park,257888723,Francesco,Manhattan,Upper East Side,40.78563,-73.95396,Entire home/apt,250,4,2,2019-07-01,2.0,1,297
34156436,Stunning 2 Bedrooms Apt Central Park West,257891606,Paola,Manhattan,Upper West Side,40.78198,-73.97571,Entire home/apt,249,1,13,2019-07-04,7.22,1,29
34156769,LOW PRICE! up to 4+ people-Near LGA / JFK AIRPORT,246194760,Noel,Queens,East Elmhurst,40.76021,-73.88301,Private room,49,1,3,2019-06-14,2.14,4,207
34157056,Top Of New York City Luxury 2Bedroom -with Terrace,253328272,Dani,Manhattan,Murray Hill,40.74511,-73.97407,Entire home/apt,499,1,1,2019-06-08,1.0,1,216
34157717,Private Apt w/2 Queen beds close to NY Attractions,110539055,Manny,Bronx,Williamsbridge,40.87699,-73.85366,Entire home/apt,87,2,5,2019-06-30,5.0,2,298
34160208,The Perfect 2 Bedroom Designer Flat in L.E.S.,20377891,B.,Manhattan,Chinatown,40.71538,-73.99004,Entire home/apt,250,1,1,2019-06-20,1.0,2,92
34160917,The Perfect Chic 2BR/1BA Designer Flat in L.E.S.,20377891,B.,Manhattan,Lower East Side,40.71456,-73.98986,Entire home/apt,250,1,1,2019-07-01,1.0,2,58
34165293,Clean w/ lovely interiors. Nice loc Woodside room!,137358866,Kazuya,Queens,Woodside,40.74654,-73.90776,Private room,60,30,0,,,103,215
34167620,"comfortable room, 25min from manhattan",28096614,Bruno,Queens,Woodside,40.74298,-73.90582,Private room,50,2,4,2019-06-27,1.88,2,266
34168420,SUMMER DEAL! Duplex: 2 Bedrooms with Private Yard,257974128,Mark & Olivia,Manhattan,Upper East Side,40.78473,-73.94884,Entire home/apt,350,4,2,2019-06-24,1.87,1,191
34169395,Gorgeous Tribeca 2BR w/ Amazing city views + Gym by Blueground,107434423,Blueground,Manhattan,Tribeca,40.71633,-74.00521,Entire home/apt,426,30,0,,,232,321
34169778,22min from Manhattan,28096614,Bruno,Queens,Woodside,40.74249,-73.90603,Private room,50,2,10,2019-07-02,4.76,2,257
34170097,Cozy 1 Bedroom Close To Manhattan,86196529,Jordan,Brooklyn,Williamsburg,40.70313,-73.93837,Entire home/apt,101,2,4,2019-06-18,1.88,1,75
34172085,Spacious private bedroom in Manhattan.,257993786,Ronnie,Manhattan,Inwood,40.86473,-73.92641,Private room,60,1,9,2019-07-07,6.28,1,352
34172128,Two bedrooms/ 1.5 restrooms in welcoming home!,238733096,Roy,Queens,Richmond Hill,40.68201,-73.83023,Private room,100,2,0,,,2,160
34172912,Beautiful apartment in prime Soho NYC,16862745,Andrea,Manhattan,Greenwich Village,40.72786,-74.00158,Entire home/apt,250,2,8,2019-06-21,3.69,1,310
34173196,"Private Queen bedroom, wonderful view",161472665,Melissa,Manhattan,East Village,40.72729,-73.97618,Private room,250,1,2,2019-05-24,1.18,1,178
34173579,Quiet and cozy 1 bedroom apartment,78261482,Petr,Manhattan,Hell's Kitchen,40.76085,-73.99222,Entire home/apt,168,3,2,2019-07-01,1.13,2,4
34174357,Beautiful private room in Manhattan,245886857,Djily,Manhattan,Harlem,40.81249,-73.94175,Private room,90,4,0,,,2,365
34175118,Luxury Soho Executive Suite,61391963,Corporate Housing,Manhattan,Little Italy,40.7191,-73.99671,Entire home/apt,150,30,0,,,91,312
34175216,Beautiful room in Manhattan,245886857,Djily,Manhattan,Harlem,40.81312,-73.94215,Private room,70,5,0,,,2,364
34175707,Sonder | The Biltmore | Stunning 1BR + Sofa Bed,219517861,Sonder (NYC),Manhattan,Theater District,40.75923,-73.98669,Entire home/apt,222,29,0,,,327,221
34176066,Airy Bushwick Home with Back Yard,743732,Jaxyn,Brooklyn,Bushwick,40.70043,-73.92266,Entire home/apt,70,30,0,,,1,0
34176229,***Awesome bedroom in the heart of  Manhattan***,34782150,Harold,Manhattan,Hell's Kitchen,40.76691,-73.98719,Private room,200,2,0,,,1,0
34176788,A Little Sumptin' on Sumpter,258035043,Sofia,Brooklyn,Bedford-Stuyvesant,40.67878,-73.9172,Private room,48,1,22,2019-07-07,9.85,2,236
34177117,Sonder | The Biltmore | 1BR,219517861,Sonder (NYC),Manhattan,Theater District,40.76118,-73.98635,Entire home/apt,699,29,0,,,327,365
34177609,MODERN APT WITH AN AMAZING CITY VIEW IN MIDTOWN,82537581,Gabriel,Manhattan,Hell's Kitchen,40.76802,-73.99298,Entire home/apt,249,5,2,2019-07-01,2.0,1,364
34177796,Blocks to the High Line * West Village Home for 10,63393553,S,Manhattan,West Village,40.73855,-74.00125,Entire home/apt,577,2,2,2019-06-06,1.3,1,273
34178190,Room in Bright Authentic New York Style Apartment,204806146,Broque,Manhattan,Inwood,40.86594,-73.92487,Private room,46,1,7,2019-06-30,3.28,1,143
34179115,Stunning View of Manhattan with Balcony,141510360,Diego,Brooklyn,Park Slope,40.67018,-73.98752,Private room,50,2,2,2019-05-27,1.22,1,102
34179924,Comfy Room in the Heart of Queens,258058607,Raul,Queens,Woodside,40.74444,-73.896,Private room,125,1,0,,,1,90
34180216,Comfy Jfk Room to crash,232251881,Lakshmee,Queens,Jamaica,40.66794,-73.78483,Private room,39,1,15,2019-07-04,6.25,8,0
34180340,Sunny & Spacious Room,181233778,Aishah,Bronx,Belmont,40.85595,-73.88519,Private room,27,30,0,,,1,68
34180413,Great 3 Bedroom Apartment - Incredible Location,257282534,Martina,Manhattan,Chelsea,40.74618,-73.9963,Entire home/apt,380,25,0,,,1,353
34180443,"BRIGHT, chic, Huge room with PRIVATE BATHROOM",44260443,Bah,Brooklyn,Bedford-Stuyvesant,40.68268,-73.93055,Private room,75,1,12,2019-06-29,5.37,1,60
34181077,Penthouse Spectacular NYC Skyline Views,258057633,Mo,Manhattan,Kips Bay,40.74375,-73.97372,Entire home/apt,499,1,10,2019-07-05,6.38,1,194
34181176,"Flat at EMPIRE STATE BUILDING! 
doorman & rooftop",53720018,Vivi,Manhattan,Midtown,40.74798,-73.987,Entire home/apt,299,2,0,,,1,0
34181264,Room 2.  Bunk beds available for two adults.,251859047,Errol,Brooklyn,Crown Heights,40.67558,-73.9231,Private room,65,2,3,2019-07-01,2.09,3,126
34181609,"Huge, Bright Room in Prime Williamsburg",57247607,Iman,Brooklyn,Williamsburg,40.71808,-73.95839,Private room,200,2,0,,,1,69
34181682,Sonder | The Biltmore | Chic 1BR + City View,219517861,Sonder (NYC),Manhattan,Theater District,40.76152,-73.98587,Entire home/apt,157,29,0,,,327,340
34181803,"Safe & lively, tons of restaurants & bars nearby!",221839786,Seira,Manhattan,Hell's Kitchen,40.76417,-73.99334,Private room,145,1,6,2019-06-30,4.09,1,287
34182096,Architecturally Designed East Village Oasis,18327084,Sheelagh,Manhattan,East Village,40.72495,-73.97679,Entire home/apt,240,4,0,,,1,83
